experiment_id,instcode,genus,accenumb,agent_id,doi,sowing_date,beginning_of_heading_date,date_of_heading,end_of_heading_date,flowering_date,plant_height,thousand_kernel_weight,sowing_beginning_of_heading,sowing_full_heading,sowing_end_of_heading,sowing_flowering,beginning_of_heading_full_heading,beginning_of_heading_end_of_heading,beginning_of_heading_flowering,full_heading_end_of_heading,full_heading_flowering,end_of_heading_flowering,name,description,campaign,site_name,longitude,latitude,remarks,days_to_heading
11005,POL003,Hordeum,42081,NA,NA,19820407,19820622,19820625,NA,NA,93,54,76,79,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1982-1982,NA,20.641475,52.214847,NA,175
11005,POL003,Hordeum,42083,NA,NA,19820407,19820625,19820629,NA,NA,94,52,79,83,NA,NA,4,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1982-1982,NA,20.641475,52.214847,NA,179
11005,POL003,Hordeum,42085,NA,NA,19820407,19820624,19820627,NA,NA,99,57,78,81,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1982-1982,NA,20.641475,52.214847,NA,177
11005,POL003,Hordeum,42086,NA,NA,19820407,19820622,19820702,NA,NA,99,56,76,86,NA,NA,10,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1982-1982,NA,20.641475,52.214847,NA,182
11005,POL003,Hordeum,42087,NA,NA,19820407,19820622,19820625,NA,NA,94,47,76,79,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1982-1982,NA,20.641475,52.214847,NA,175
11005,POL003,Hordeum,42088,NA,NA,19820407,19820625,19820628,NA,NA,110,62,79,82,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1982-1982,NA,20.641475,52.214847,NA,178
11005,POL003,Hordeum,42089,NA,NA,19820407,19820614,19820620,NA,NA,62,44,68,74,NA,NA,6,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1982-1982,NA,20.641475,52.214847,NA,170
11005,POL003,Hordeum,42090,NA,NA,19820407,19820614,19820617,NA,NA,58,41,68,71,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1982-1982,NA,20.641475,52.214847,NA,167
11005,POL003,Hordeum,42091,NA,NA,19820407,19820618,19820621,NA,NA,62,48,72,75,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1982-1982,NA,20.641475,52.214847,NA,171
11005,POL003,Hordeum,42092,NA,NA,19820407,19820618,19820621,NA,NA,69,51,72,75,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1982-1982,NA,20.641475,52.214847,NA,171
11005,POL003,Hordeum,42093,NA,NA,19820407,19820609,19820611,NA,NA,87,51,63,65,NA,NA,2,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1982-1982,NA,20.641475,52.214847,NA,161
11005,POL003,Hordeum,42094,NA,NA,19820407,19820622,19820629,NA,NA,94,58,76,83,NA,NA,7,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1982-1982,NA,20.641475,52.214847,NA,179
11005,POL003,Hordeum,42095,NA,NA,19820407,19820614,19820618,NA,NA,92,59,68,72,NA,NA,4,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1982-1982,NA,20.641475,52.214847,NA,168
11005,POL003,Hordeum,42096,NA,NA,19820407,19820611,19820614,NA,NA,88,45,65,68,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1982-1982,NA,20.641475,52.214847,NA,164
11005,POL003,Hordeum,42097,NA,NA,19820420,19820616,19820618,NA,NA,79,58,57,59,NA,NA,2,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1982-1982,NA,20.641475,52.214847,NA,168
11005,POL003,Hordeum,42119,NA,NA,19820415,19820621,19820624,NA,NA,79,46,67,70,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1982-1982,NA,20.641475,52.214847,NA,174
11005,POL003,Hordeum,42133,NA,NA,19820415,19820621,19820624,NA,NA,82,50,67,70,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1982-1982,NA,20.641475,52.214847,NA,174
11005,POL003,Hordeum,42142,NA,NA,19820415,19820624,19820627,NA,NA,82,45,70,73,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1982-1982,NA,20.641475,52.214847,NA,177
11005,POL003,Hordeum,42143,NA,NA,19820415,19820629,19820706,NA,NA,75,42,75,82,NA,NA,7,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1982-1982,NA,20.641475,52.214847,NA,186
11005,POL003,Hordeum,42146,NA,NA,19820415,19820625,19820628,NA,NA,103,49,71,74,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1982-1982,NA,20.641475,52.214847,NA,178
11005,POL003,Hordeum,42154,NA,NA,19820415,19820622,19820625,NA,NA,88,48,68,71,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1982-1982,NA,20.641475,52.214847,NA,175
11005,POL003,Hordeum,42165,NA,NA,19820415,19820622,19820626,NA,NA,85,49,68,72,NA,NA,4,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1982-1982,NA,20.641475,52.214847,NA,176
11005,POL003,Hordeum,42234,NA,NA,19820415,19820605,19820608,NA,NA,57,39,51,54,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1982-1982,NA,20.641475,52.214847,NA,158
11005,POL003,Hordeum,42236,NA,NA,19820415,19820614,19820617,NA,NA,83,43,60,63,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1982-1982,NA,20.641475,52.214847,NA,167
11005,POL003,Hordeum,42246,NA,NA,19820415,19820607,19820609,NA,NA,90,41,53,55,NA,NA,2,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1982-1982,NA,20.641475,52.214847,NA,159
11005,POL003,Hordeum,42266,NA,NA,19820420,19820621,19820614,NA,NA,67,60,62,55,NA,NA,-7,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1982-1982,NA,20.641475,52.214847,NA,164
11005,POL003,Hordeum,42302,NA,NA,19820415,19820622,19820626,NA,NA,86,41,68,72,NA,NA,4,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1982-1982,NA,20.641475,52.214847,NA,176
11005,POL003,Hordeum,42463,NA,NA,19820407,19820617,19820620,NA,NA,83,51,71,74,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1982-1982,NA,20.641475,52.214847,NA,170
11005,POL003,Hordeum,42559,NA,NA,19820407,19820622,19820625,NA,NA,65,49,76,79,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1982-1982,NA,20.641475,52.214847,NA,175
11005,POL003,Hordeum,42701,NA,NA,19820420,19820614,19820617,NA,NA,64,62,55,58,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1982-1982,NA,20.641475,52.214847,NA,167
11005,POL003,Hordeum,42709,NA,NA,19820407,19820618,19820622,NA,NA,83,56,72,76,NA,NA,4,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1982-1982,NA,20.641475,52.214847,NA,172
11005,POL003,Hordeum,42840,NA,NA,19820407,19820629,19820702,NA,NA,104,48,83,86,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1982-1982,NA,20.641475,52.214847,NA,182
11005,POL003,Hordeum,43045,NA,NA,19820407,19820622,19820625,NA,NA,65,54,76,79,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1982-1982,NA,20.641475,52.214847,NA,175
11006,POL003,Hordeum,40001,NA,NA,19830419,19830607,19830610,NA,NA,73,44,49,52,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1983-1983,NA,20.641475,52.214847,NA,160
11006,POL003,Hordeum,40001,NA,NA,19830419,19830607,19830618,NA,NA,39,41,49,60,NA,NA,11,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1983-1983,NA,20.641475,52.214847,NA,168
11006,POL003,Hordeum,40074,NA,NA,19830419,19830622,19830627,NA,NA,66,53,64,69,NA,NA,5,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1983-1983,NA,20.641475,52.214847,NA,177
11006,POL003,Hordeum,40367,NA,NA,19830419,19830621,19830622,NA,NA,71,48,63,64,NA,NA,1,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1983-1983,NA,20.641475,52.214847,NA,172
11006,POL003,Hordeum,40538,NA,NA,19830419,19830610,19830614,NA,NA,61,46,52,56,NA,NA,4,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1983-1983,NA,20.641475,52.214847,NA,164
11006,POL003,Hordeum,40541,NA,NA,19830419,19830607,19830610,NA,NA,70,42,49,52,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1983-1983,NA,20.641475,52.214847,NA,160
11006,POL003,Hordeum,40544,NA,NA,19830419,19830614,19830618,NA,NA,73,46,56,60,NA,NA,4,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1983-1983,NA,20.641475,52.214847,NA,168
11006,POL003,Hordeum,40545,NA,NA,19830419,19830621,19830622,NA,NA,74,45,63,64,NA,NA,1,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1983-1983,NA,20.641475,52.214847,NA,172
11006,POL003,Hordeum,40677,NA,NA,19830419,19830622,19830627,NA,NA,76,42,64,69,NA,NA,5,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1983-1983,NA,20.641475,52.214847,NA,177
11006,POL003,Hordeum,40704,NA,NA,19830419,19830622,19830628,NA,NA,63,27,64,70,NA,NA,6,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1983-1983,NA,20.641475,52.214847,NA,178
11006,POL003,Hordeum,41149,NA,NA,19830419,19830622,19830629,NA,NA,60,49,64,71,NA,NA,7,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1983-1983,NA,20.641475,52.214847,NA,179
11006,POL003,Hordeum,41201,NA,NA,19830419,19830621,19830627,NA,NA,66,48,63,69,NA,NA,6,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1983-1983,NA,20.641475,52.214847,NA,177
11006,POL003,Hordeum,41203,NA,NA,19830419,19830621,19830627,NA,NA,60,48,63,69,NA,NA,6,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1983-1983,NA,20.641475,52.214847,NA,177
11006,POL003,Hordeum,41204,NA,NA,19830419,19830621,19830627,NA,NA,65,49,63,69,NA,NA,6,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1983-1983,NA,20.641475,52.214847,NA,177
11006,POL003,Hordeum,41316,NA,NA,19830419,19830614,19830618,NA,NA,75,43,56,60,NA,NA,4,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1983-1983,NA,20.641475,52.214847,NA,168
11006,POL003,Hordeum,41344,NA,NA,19830419,19830621,19830627,NA,NA,94,44,63,69,NA,NA,6,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1983-1983,NA,20.641475,52.214847,NA,177
11006,POL003,Hordeum,41414,NA,NA,19830419,19830621,19830627,NA,NA,74,51,63,69,NA,NA,6,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1983-1983,NA,20.641475,52.214847,NA,177
11006,POL003,Hordeum,41415,NA,NA,19830419,19830622,19830627,NA,NA,72,49,64,69,NA,NA,5,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1983-1983,NA,20.641475,52.214847,NA,177
11006,POL003,Hordeum,41416,NA,NA,19830419,19830621,19830627,NA,NA,64,50,63,69,NA,NA,6,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1983-1983,NA,20.641475,52.214847,NA,177
11006,POL003,Hordeum,41417,NA,NA,19830419,19830621,19830627,NA,NA,72,47,63,69,NA,NA,6,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1983-1983,NA,20.641475,52.214847,NA,177
11006,POL003,Hordeum,41418,NA,NA,19830419,19830621,19830627,NA,NA,61,47,63,69,NA,NA,6,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1983-1983,NA,20.641475,52.214847,NA,177
11006,POL003,Hordeum,41419,NA,NA,19830419,19830621,19830627,NA,NA,61,48,63,69,NA,NA,6,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1983-1983,NA,20.641475,52.214847,NA,177
11006,POL003,Hordeum,41420,NA,NA,19830419,19830621,19830627,NA,NA,60,44,63,69,NA,NA,6,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1983-1983,NA,20.641475,52.214847,NA,177
11006,POL003,Hordeum,41430,NA,NA,19830419,19830621,19830627,NA,NA,80,45,63,69,NA,NA,6,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1983-1983,NA,20.641475,52.214847,NA,177
11006,POL003,Hordeum,41431,NA,NA,19830419,19830624,19830627,NA,NA,84,38,66,69,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1983-1983,NA,20.641475,52.214847,NA,177
11006,POL003,Hordeum,41432,NA,NA,19830419,19830614,19830618,NA,NA,89,47,56,60,NA,NA,4,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1983-1983,NA,20.641475,52.214847,NA,168
11006,POL003,Hordeum,41433,NA,NA,19830419,19830627,19830701,NA,NA,78,42,69,73,NA,NA,4,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1983-1983,NA,20.641475,52.214847,NA,181
11006,POL003,Hordeum,41434,NA,NA,19830419,19830627,19830701,NA,NA,103,44,69,73,NA,NA,4,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1983-1983,NA,20.641475,52.214847,NA,181
11006,POL003,Hordeum,41435,NA,NA,19830419,19830627,19830701,NA,NA,106,46,69,73,NA,NA,4,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1983-1983,NA,20.641475,52.214847,NA,181
11006,POL003,Hordeum,41436,NA,NA,19830419,19830627,19830704,NA,NA,78,43,69,76,NA,NA,7,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1983-1983,NA,20.641475,52.214847,NA,184
11006,POL003,Hordeum,41437,NA,NA,19830419,19830621,19830627,NA,NA,72,46,63,69,NA,NA,6,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1983-1983,NA,20.641475,52.214847,NA,177
11006,POL003,Hordeum,41438,NA,NA,19830419,19830610,19830613,NA,NA,66,35,52,55,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1983-1983,NA,20.641475,52.214847,NA,163
11006,POL003,Hordeum,41439,NA,NA,19830419,19830624,19830627,NA,NA,84,44,66,69,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1983-1983,NA,20.641475,52.214847,NA,177
11006,POL003,Hordeum,41440,NA,NA,19830419,19830618,19830621,NA,NA,85,51,60,63,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1983-1983,NA,20.641475,52.214847,NA,171
11006,POL003,Hordeum,41441,NA,NA,19830419,19830620,19830627,NA,NA,88,59,62,69,NA,NA,7,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1983-1983,NA,20.641475,52.214847,NA,177
11006,POL003,Hordeum,41442,NA,NA,19830419,19830618,19830621,NA,NA,82,46,60,63,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1983-1983,NA,20.641475,52.214847,NA,171
11006,POL003,Hordeum,41443,NA,NA,19830419,19830610,19830615,NA,NA,69,41,52,57,NA,NA,5,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1983-1983,NA,20.641475,52.214847,NA,165
11006,POL003,Hordeum,41444,NA,NA,19830419,19830620,19830627,NA,NA,80,51,62,69,NA,NA,7,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1983-1983,NA,20.641475,52.214847,NA,177
11006,POL003,Hordeum,41445,NA,NA,19830419,19830626,19830630,NA,NA,73,41,68,72,NA,NA,4,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1983-1983,NA,20.641475,52.214847,NA,180
11006,POL003,Hordeum,41446,NA,NA,19830419,19830621,19830627,NA,NA,73,50,63,69,NA,NA,6,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1983-1983,NA,20.641475,52.214847,NA,177
11006,POL003,Hordeum,41447,NA,NA,19830419,19830618,19830621,NA,NA,82,49,60,63,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1983-1983,NA,20.641475,52.214847,NA,171
11006,POL003,Hordeum,41448,NA,NA,19830419,19830618,19830621,NA,NA,85,48,60,63,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1983-1983,NA,20.641475,52.214847,NA,171
11006,POL003,Hordeum,41449,NA,NA,19830419,19830618,19830621,NA,NA,93,46,60,63,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1983-1983,NA,20.641475,52.214847,NA,171
11006,POL003,Hordeum,41450,NA,NA,19830419,19830621,19830627,NA,NA,79,45,63,69,NA,NA,6,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1983-1983,NA,20.641475,52.214847,NA,177
11006,POL003,Hordeum,41451,NA,NA,19830419,19830621,19830627,NA,NA,78,49,63,69,NA,NA,6,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1983-1983,NA,20.641475,52.214847,NA,177
11006,POL003,Hordeum,41452,NA,NA,19830419,19830620,19830624,NA,NA,75,43,62,66,NA,NA,4,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1983-1983,NA,20.641475,52.214847,NA,174
11006,POL003,Hordeum,41453,NA,NA,19830419,19830618,19830621,NA,NA,90,42,60,63,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1983-1983,NA,20.641475,52.214847,NA,171
11006,POL003,Hordeum,41454,NA,NA,19830419,19830618,19830621,NA,NA,80,50,60,63,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1983-1983,NA,20.641475,52.214847,NA,171
11006,POL003,Hordeum,41455,NA,NA,19830419,19830618,19830621,NA,NA,77,49,60,63,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1983-1983,NA,20.641475,52.214847,NA,171
11006,POL003,Hordeum,41456,NA,NA,19830419,19830618,19830621,NA,NA,67,49,60,63,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1983-1983,NA,20.641475,52.214847,NA,171
11006,POL003,Hordeum,41457,NA,NA,19830419,19830618,19830621,NA,NA,73,50,60,63,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1983-1983,NA,20.641475,52.214847,NA,171
11006,POL003,Hordeum,41458,NA,NA,19830419,19830618,19830621,NA,NA,76,53,60,63,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1983-1983,NA,20.641475,52.214847,NA,171
11006,POL003,Hordeum,41459,NA,NA,19830419,19830620,19830627,NA,NA,62,37,62,69,NA,NA,7,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1983-1983,NA,20.641475,52.214847,NA,177
11006,POL003,Hordeum,41460,NA,NA,19830419,19830620,19830627,NA,NA,80,45,62,69,NA,NA,7,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1983-1983,NA,20.641475,52.214847,NA,177
11006,POL003,Hordeum,41461,NA,NA,19830419,19830618,19830621,NA,NA,81,47,60,63,NA,NA,3,NA,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1983-1983,NA,20.641475,52.214847,NA,171
