genotype,days_to_heading_BLUE,plant_height_BLUE,thousand_kernel_weight_BLUE
IG 95249,NA,NA,NA
IG 95250,NA,NA,NA
IG 95251,NA,NA,NA
IG 95253,NA,NA,NA
IG 95254,NA,NA,NA
IG 95256,NA,104.26,NA
IG 95257,NA,NA,NA
IG 95258,NA,NA,NA
IG 95259,NA,NA,NA
IG 95263,NA,NA,NA
IG 95270,NA,NA,NA
IG 95676,137.48,86.43,NA
IG 95717,NA,NA,NA
IG 95718,142.05,115.36,NA
IG 95719,146.36,123.03,36.87
IG 95720,NA,NA,NA
IG 95721,126.11,116.87,39.9
IG 95722,NA,120.9,NA
IG 95723,NA,115.48,NA
IG 95724,157.21,113.69,NA
IG 95725,NA,116.55,NA
IG 95726,NA,124.91,NA
IG 95727,150.03,108.01,41.56
IG 95728,150.86,115.02,43.58
IG 95729,NA,NA,NA
IG 95732,139.81,105.21,40.04
IG 95734,NA,106.47,NA
IG 95736,133.73,104.29,46.52
IG 95742,NA,NA,NA
IG 95743,NA,NA,NA
IG 95769,NA,NA,NA
IG 95778,NA,118.72,NA
IG 95788,131.37,101.04,37.74
IG 95789,131.38,95.1,39.35
IG 95790,130.86,95,31.98
IG 95791,132.86,94.87,33.29
IG 95792,133.37,97.07,40.16
IG 95793,131.99,92.79,38.99
IG 95794,131.88,92.14,33.87
IG 95795,133.26,97.7,40.92
IG 95796,131.9,94.48,42.75
IG 95797,130.98,98.11,34.35
IG 95798,131,93.06,33.94
IG 95799,131.38,98.62,39.19
IG 95800,130.15,100.82,45.67
IG 95801,131.44,99.91,NA
IG 95802,131.82,94.09,33.51
IG 95803,131.76,94.08,40.05
IG 95804,132.57,97.59,40.45
IG 95805,130.18,95.38,31.28
IG 95806,131.81,101.4,38.23
IG 95807,131.81,95.88,39.46
IG 95808,131.79,94.12,34.63
IG 95809,131.87,93,32.35
IG 95810,131.09,94.63,32
IG 95811,131.37,98.89,34.89
IG 95812,133.3,96.58,38.42
IG 95813,133.31,94.55,35.9
IG 95814,133.5,77.9,37.56
IG 95815,133.01,99.01,34.44
IG 95816,133.34,94.03,38.67
IG 95817,NA,NA,NA
IG 95818,133.32,100.96,36.26
IG 95819,134.42,100.1,32.81
IG 95820,136.41,96.43,NA
IG 95821,134.22,92.02,37.26
IG 95822,133.27,93.43,39.43
IG 95823,137.04,110.87,NA
IG 95824,132.26,94.31,38.79
IG 95825,133.31,69.11,46.33
IG 95826,133.34,94.46,38.94
IG 95827,131.75,92.65,30.78
IG 95828,133.32,91.26,36.08
IG 95829,133.52,90.56,39.63
IG 95830,133.65,99.49,40.59
IG 95832,131.52,86.67,37.33
IG 95833,132.6,100.02,26.66
IG 95836,135.67,93.14,NA
IG 95838,138.94,107.52,47.82
IG 95839,133.42,98.16,NA
IG 95841,144.34,103.68,43.71
IG 95842,NA,107.65,34.81
IG 95843,136.13,98.79,34.4
IG 95844,133.21,77.92,41.8
IG 95845,133.2,112.59,40.32
IG 95846,138.86,97.54,41.11
IG 95847,NA,NA,NA
IG 95848,NA,NA,NA
IG 95849,136.61,99.4,35.55
IG 95850,NA,NA,NA
IG 95851,131.89,98.91,NA
IG 95852,133.11,93.27,35.07
IG 95853,132.4,99.53,40.84
IG 95854,NA,NA,NA
IG 95855,NA,NA,NA
IG 95857,134.8,100.05,45.05
IG 95858,130.84,96.45,33.48
IG 95859,NA,NA,NA
IG 95860,133.18,102.75,38.91
IG 95861,135.95,94.91,37.73
IG 95862,134.82,96.87,40
IG 95863,NA,NA,NA
IG 95866,133.17,96.78,38.06
IG 95867,136.99,100.06,53.28
IG 95868,131.89,92.66,NA
IG 95870,136.42,98.41,NA
IG 95873,NA,NA,NA
IG 95874,NA,106.15,NA
IG 95875,NA,96.42,NA
IG 95876,137.64,101.12,42.54
IG 95877,133.19,87.65,36.72
IG 95878,135.43,101.62,NA
IG 95879,NA,NA,NA
IG 95880,NA,82.18,40.19
IG 95881,133.52,100.77,39.85
IG 95882,132.11,94.78,35.08
IG 95883,134.24,97.84,40.82
IG 95884,133.19,95.7,38.8
IG 95885,137.47,101.62,40.42
IG 95886,136.31,98.18,45.74
IG 95887,131.64,87.91,NA
IG 95888,134.43,75.72,38.55
IG 95889,131.02,94.64,33.16
IG 95890,136.51,75.05,NA
IG 95891,133.5,99.67,39.26
IG 95892,132.02,91.13,37.76
IG 95893,133.35,95.06,36.56
IG 95894,133.66,94.05,39.4
IG 95895,133.62,91.68,44.26
IG 95896,134.02,89.21,NA
IG 95897,133.69,82.42,39.18
IG 95898,133.45,97.29,38.53
IG 95900,133.49,86.86,41.89
IG 95901,134.39,98.75,39.84
IG 95902,NA,NA,NA
IG 95903,136.19,104.62,41.99
IG 95905,136.46,73.39,39.99
IG 95906,133.61,95.92,NA
IG 95907,132.94,92.36,35.01
IG 95908,134.44,91.75,40.81
IG 95910,NA,NA,NA
IG 95911,NA,NA,NA
IG 95912,NA,NA,NA
IG 95913,133.18,96.37,37.44
IG 95914,NA,NA,NA
IG 95915,NA,NA,NA
IG 95916,133.51,91.15,34.97
IG 95917,134.44,92.69,38.08
IG 95918,133.34,100.94,37.42
IG 95919,134.44,92.51,46.22
IG 95920,134.44,94.48,41.06
IG 95921,134.32,97.81,38.06
IG 95922,133.06,89.87,40.66
IG 95923,136.59,97.66,NA
IG 95925,133.14,98.31,37.53
IG 95927,132.6,102.83,NA
IG 95928,NA,NA,NA
IG 95929,131.85,95.92,33.7
IG 95930,134.72,98.94,38.64
IG 95931,134.44,91.71,43.09
IG 95932,136.48,96.71,44.6
IG 95933,134.46,97.34,38.81
IG 95934,134.4,96.14,35
IG 95935,136.64,91.09,NA
IG 95936,136.61,98.41,NA
IG 95937,NA,92.66,NA
IG 95938,137,94.72,NA
IG 95939,136.59,102.27,41.34
IG 95940,136.04,90.45,51.56
IG 95941,136.72,97.88,NA
IG 95942,131.36,94.5,34
IG 95943,136.02,102.6,37.75
IG 95944,NA,121.17,NA
IG 95945,NA,101.17,NA
IG 95946,NA,NA,NA
IG 95947,131.87,86.89,34.56
IG 95948,136.32,83.84,36.31
IG 95949,136.42,96.15,NA
IG 95950,136.66,96.7,NA
IG 95951,148.46,115.27,39.38
IG 95952,158.1,129.67,NA
IG 95953,151.94,108.69,NA
IG 95954,142.83,95.27,38.51
IG 95955,143.79,103.16,42.74
IG 95956,147.17,117.31,NA
IG 95957,154.5,107.72,NA
IG 95958,142.94,108.81,NA
IG 95959,140.91,97.87,42.15
IG 95960,153.69,106.92,NA
IG 95961,155.67,122.74,42.19
IG 95962,154.97,113.34,NA
IG 95963,150.97,113.77,NA
IG 95964,150.69,111.19,44.37
IG 95965,153.73,110.35,NA
IG 95966,154.36,108.21,NA
IG 95967,158.69,117.53,44.02
IG 95968,156.44,118.59,45.22
IG 95969,164.58,113.74,NA
IG 95970,147.96,114.71,38.45
IG 95971,135.57,97.34,31.29
IG 95972,153.69,109.67,NA
IG 95973,144.06,94.29,NA
IG 95974,154.27,98.21,NA
IG 95975,149.62,110.83,NA
IG 95976,149.68,110.2,NA
IG 95977,145.38,98.62,NA
IG 95978,151.31,105.18,NA
IG 95979,144.96,112.1,38.84
IG 95980,141.56,91.49,NA
IG 95981,147.77,103.08,44.59
IG 95982,155.56,111.42,NA
IG 95983,156.08,113.7,NA
IG 95985,145.57,105.05,NA
IG 95986,141.54,91.28,NA
IG 95987,137.71,108.28,33.34
IG 95988,150.62,113.85,NA
IG 95989,157.54,104.24,NA
IG 95990,152.09,114.92,NA
IG 95991,149.59,111.83,NA
IG 95992,151.41,113.14,NA
IG 95993,148.36,109.77,NA
IG 95994,153.24,123.31,39.98
IG 95995,144.5,98.94,NA
IG 95996,150.06,107.37,NA
IG 95997,151.31,109.8,NA
IG 95999,154.87,111.31,NA
IG 96000,143.84,97.36,NA
IG 96001,144.54,99.23,44.17
IG 96002,154.65,120.07,NA
IG 96003,149.97,115.06,46.14
IG 96004,133.87,116.22,NA
IG 96006,153.27,103.11,41.52
IG 96007,145.45,105.39,NA
IG 96008,145.97,104.04,40.61
IG 96009,143.72,105.97,NA
IG 96010,138.43,98.11,NA
IG 96011,152.34,115.21,NA
IG 96012,151.69,116.65,NA
IG 96013,132.89,98.45,42.92
IG 96014,150.5,117.22,NA
IG 96015,151.37,117.97,47.71
IG 96016,154.1,118.7,NA
IG 96017,156.25,112.16,NA
IG 96018,152.68,111.21,NA
IG 96019,152.3,120.36,NA
IG 96020,152.72,118.17,42.75
IG 96021,145.27,110.85,NA
IG 96022,152.23,114.71,NA
IG 96023,150.13,116.77,NA
IG 96024,156.08,102.2,NA
IG 96025,152.3,107.74,NA
IG 96026,161.41,119.01,NA
IG 96027,154.27,114.25,NA
IG 96028,155.38,125.21,46.89
IG 96029,155.4,98.85,NA
IG 96030,156.08,113.24,NA
IG 96031,156.08,111.56,NA
IG 96032,146.9,108.33,NA
IG 96033,149.42,102.96,40.27
IG 96034,138.79,102.73,NA
IG 96035,151.03,109.53,NA
IG 96036,150.06,110.4,NA
IG 96037,154.97,107.64,NA
IG 96038,142.69,98.55,35.89
IG 96039,145.3,104.76,NA
IG 96040,153.13,105.07,NA
IG 96041,154.1,102.91,41.02
IG 96042,154.07,98.43,NA
IG 96043,154.68,111.14,NA
IG 96044,154.89,117.82,NA
IG 96045,149.2,105.71,NA
IG 96046,163.12,138.24,NA
IG 96047,156.44,125.93,NA
IG 96048,157.31,127.85,NA
IG 96049,154.82,122.78,NA
IG 96050,155.18,126.67,NA
IG 96051,147.59,116.46,NA
IG 96052,151.25,116.95,42.87
IG 96053,154.27,119.28,NA
IG 96054,155.6,117.74,NA
IG 96055,148.96,114.06,38.95
IG 96056,152.94,103.86,34.95
IG 96057,146.84,122.55,37.98
IG 96058,NA,112.11,NA
IG 96059,152.2,110.58,33.32
IG 96060,156.21,109.53,42.67
IG 96061,160.29,117.38,38.17
IG 96062,155.84,122.1,45.32
IG 96063,NA,119.21,NA
IG 96064,NA,124.92,NA
IG 96065,152.46,113.87,NA
IG 96066,NA,86.85,NA
IG 96067,NA,73.79,NA
IG 96068,NA,NA,NA
IG 96069,154.03,114.22,NA
IG 96070,156.61,119.48,41.37
IG 96071,NA,125.28,NA
IG 96072,NA,120.34,NA
IG 96073,159.22,121.52,43.17
IG 96074,155.09,107.91,NA
IG 96075,NA,109.63,NA
IG 96076,NA,106.46,NA
IG 96077,NA,113.1,NA
IG 96078,155.14,124.03,41.51
IG 96079,162.54,131.33,37.52
IG 96080,152.24,112.82,41.17
IG 96081,157.24,127.69,53.94
IG 96082,158.36,120.32,NA
IG 96083,162.39,111.87,NA
IG 96084,159.93,120.45,NA
IG 96085,NA,120.44,NA
IG 96086,156.27,119.12,NA
IG 96087,NA,113.78,NA
IG 96088,NA,NA,NA
IG 96089,161.18,120.05,NA
IG 96090,159.4,122.54,NA
IG 96091,145.94,120.74,46.9
IG 96092,129.9,109.99,41.31
IG 96093,NA,123.44,NA
IG 96094,153.47,121.43,NA
IG 96095,162.46,125.92,NA
IG 96096,NA,NA,NA
IG 96097,158.17,125.95,NA
IG 96098,NA,127.55,NA
IG 96099,NA,NA,NA
IG 96100,152.23,103.58,36.93
IG 96101,NA,121.29,NA
IG 96102,155.46,118.05,39.47
IG 96103,151.19,115.63,NA
IG 96104,153.09,115.3,NA
IG 96105,143.71,99.34,31.44
IG 96106,153.87,113.8,NA
IG 96107,138.55,109.12,34.64
IG 96108,NA,113.99,NA
IG 96109,155.09,98.29,NA
IG 96110,NA,107.28,40.71
IG 96111,NA,NA,NA
IG 96112,NA,116.04,NA
IG 96113,NA,NA,NA
IG 96114,NA,118.83,NA
IG 96115,NA,NA,NA
IG 96116,NA,113.38,NA
IG 96118,NA,120.13,NA
IG 96119,NA,NA,NA
IG 96120,145.25,100.91,41.37
IG 96121,NA,104.27,NA
IG 96122,143.15,107.07,42.21
IG 96123,NA,125.57,NA
IG 96124,158.17,108.21,NA
IG 96125,146.59,102.46,37.56
IG 96126,154.06,115.31,41.96
IG 96127,NA,99.7,NA
IG 96128,NA,106.85,NA
IG 96129,NA,103.14,NA
IG 96130,NA,NA,NA
IG 96131,153.31,95.58,NA
IG 96132,NA,93.31,NA
IG 96133,NA,94.55,NA
IG 96134,NA,85.89,44.12
IG 96135,137.39,89.74,41.19
IG 96136,NA,95.56,NA
IG 96137,136.2,86.95,35.06
IG 96138,NA,105.43,NA
IG 96139,NA,NA,NA
IG 96140,NA,NA,NA
IG 96141,NA,NA,NA
IG 96142,NA,98.09,NA
IG 96143,NA,96.89,42.95
IG 96144,123.47,81.23,40.89
IG 96146,135.78,116.1,47.44
IG 96147,136.74,100.99,34.96
IG 96148,NA,116.33,36.84
IG 96149,134,100.64,40.97
IG 96150,133.11,97.46,35.88
IG 96151,NA,91.79,36.83
IG 96152,131.75,93.05,37.94
IG 96153,131.88,94.29,35.09
IG 96154,133.79,94.38,41.82
IG 96155,133.27,97.64,NA
IG 96156,131.78,95.34,35.3
IG 96157,129.76,99.36,40.71
IG 96158,133.19,95.39,39.43
IG 96159,133.56,95.01,41.88
IG 96160,130.4,97.7,35.64
IG 96161,132.01,92.32,37.55
IG 96162,134.75,96.17,36.33
IG 96163,134.26,92.29,43.45
IG 96164,137.39,113.47,39.21
IG 96165,137.39,114.41,45.47
IG 96166,136.99,119.96,43.43
IG 96167,138.15,117.17,49.86
IG 96168,136.63,113.46,32.57
IG 96169,137.03,114.62,47.22
IG 96170,135.43,96.26,39.79
IG 96171,136.97,110.66,45.52
IG 96172,136.37,99.36,NA
IG 96173,136.61,97.38,34.97
IG 96174,135.95,107.82,NA
IG 96175,139.88,105.08,38.34
IG 96176,140.08,110.83,45.27
IG 96177,143.03,95.98,34.13
IG 96178,140.41,103.36,40.27
IG 96179,131.27,94.48,34.74
IG 96181,133.22,94.79,38.53
IG 96182,137.06,110.4,48.44
IG 96183,137.46,95.16,40.27
IG 96184,133.05,102.54,46.72
IG 96185,136.51,103.87,39.82
IG 96186,NA,99.41,NA
IG 96187,133.82,104.06,45.15
IG 96188,NA,89.91,NA
IG 96189,134.61,94.94,34.69
IG 96191,132.76,96.43,36.28
IG 96194,NA,114.6,47.28
IG 96195,121.07,109.47,NA
IG 96196,NA,118.58,NA
IG 96197,NA,NA,NA
IG 96198,NA,109.83,NA
IG 96199,NA,98.08,NA
IG 96200,NA,NA,NA
IG 96201,NA,97.91,NA
IG 96202,NA,94.74,42.77
IG 96203,NA,NA,NA
IG 96204,NA,99.64,NA
IG 96205,NA,87.16,NA
IG 96207,NA,100.74,43.97
IG 96208,NA,97.49,NA
IG 96209,NA,99.97,NA
IG 96210,128.74,99.47,38.35
IG 96211,NA,NA,NA
IG 96212,NA,109.05,50.61
IG 96213,154.91,110.32,39.42
IG 96214,166.19,104.61,36.62
IG 96215,NA,NA,NA
IG 96216,157.61,109.68,41.07
IG 96217,NA,120.12,NA
IG 96218,148.19,107.1,45.34
IG 96220,NA,NA,NA
IG 96221,NA,NA,NA
IG 96222,NA,NA,NA
IG 96223,NA,NA,NA
IG 96224,NA,NA,NA
IG 96225,NA,107.01,NA
IG 96226,NA,NA,NA
IG 96227,NA,NA,NA
IG 96228,NA,102.97,NA
IG 96229,NA,109.32,NA
IG 96230,NA,NA,NA
IG 96231,129.18,107.02,35.02
IG 96232,NA,90.52,36.9
IG 96233,133.45,108.14,39.87
IG 96234,NA,108.79,NA
IG 96235,158.95,106.9,39.79
IG 96236,129.66,92.43,44.07
IG 96237,NA,89.54,NA
IG 96238,143.62,99.26,45.52
IG 96239,NA,NA,NA
IG 96240,NA,108.46,NA
IG 96241,NA,108.74,37.37
IG 96242,NA,107.64,NA
IG 96243,NA,NA,NA
IG 96244,NA,NA,NA
IG 96245,NA,NA,NA
IG 96248,117.48,90.25,NA
IG 96249,NA,99.63,NA
IG 96253,NA,NA,NA
IG 96254,NA,NA,NA
IG 96255,NA,NA,NA
IG 96256,NA,104.88,NA
IG 96268,NA,NA,NA
IG 96271,NA,113.73,NA
IG 96272,132.58,101.54,40.22
IG 96273,137.77,104.75,43.21
IG 96274,135.3,102.99,46.4
IG 96275,NA,118.91,NA
IG 96276,NA,110.96,NA
IG 96277,NA,95.63,32.09
IG 96278,NA,117.87,NA
IG 96279,129.88,94.52,34.57
IG 96280,136.68,96.82,39.38
IG 96281,137.42,102.15,40.09
IG 96282,146.61,121.06,48.76
IG 96283,139.62,105.28,37.42
IG 96284,NA,114.28,NA
IG 96285,NA,109.36,NA
IG 96286,NA,113.95,NA
IG 96287,NA,92.6,38.24
IG 96288,147.69,117.78,42.04
IG 96289,140.2,122.53,NA
IG 96290,NA,109.36,NA
IG 96291,NA,106.74,NA
IG 96292,140.43,98.87,35.32
IG 96293,146.57,106.25,44.35
IG 96294,143.54,116.69,48.21
IG 96295,139.96,104.18,40.1
IG 96296,NA,122.12,NA
IG 96297,NA,121.89,NA
IG 96298,NA,123.19,NA
IG 96299,142.32,115.34,47.15
IG 96300,NA,112.1,NA
IG 96301,136.99,101.73,39.76
IG 96302,148.93,103.96,41.14
IG 96303,NA,112.11,NA
IG 96304,NA,111.31,43.87
IG 96305,NA,103.34,NA
IG 96306,NA,104.21,NA
IG 96307,NA,NA,NA
IG 96308,NA,112.55,30.81
IG 96309,135.12,98.12,40.29
IG 96310,NA,107.32,NA
IG 96311,NA,104.75,NA
IG 96312,NA,NA,NA
IG 96313,NA,121.4,NA
IG 96314,137.27,94.06,40.64
IG 96315,NA,117.75,45.95
IG 96316,NA,NA,NA
IG 96317,NA,105.73,NA
IG 96318,NA,119.41,50.38
IG 96319,NA,125.57,56.44
IG 96320,NA,102.65,NA
IG 96321,NA,102.13,31.89
IG 96322,NA,116.08,46.04
IG 96323,127.1,99.28,30.21
IG 96324,NA,101.58,NA
IG 96325,NA,108.76,NA
IG 96326,NA,101.14,NA
IG 96327,NA,100.73,NA
IG 96328,NA,NA,NA
IG 96329,140.27,104.42,40.35
IG 96330,166.32,118.73,NA
IG 96331,161.29,112.79,NA
IG 96332,158.26,116.99,NA
IG 96333,157.75,117.41,41.62
IG 96334,150.6,111.31,35.17
IG 96335,NA,NA,NA
IG 96338,127.92,98.71,40.75
IG 96340,133.63,98.96,38.39
IG 96341,120.23,123.77,NA
IG 96342,NA,NA,NA
IG 96344,127.13,95.13,NA
IG 96345,125.91,88.55,50.92
IG 96346,140.23,99.15,33.24
IG 96348,137.44,100.59,40.33
IG 96350,141.63,99.21,36.99
IG 96351,118.6,107.7,39.88
IG 96352,132.71,108.95,45.95
IG 96353,NA,113.47,NA
IG 96354,NA,92.03,35.39
IG 96356,NA,106.89,NA
IG 96357,134.09,108.94,38.89
IG 96358,129.7,107.05,49.32
IG 96359,128.31,97.3,40.73
IG 96360,128.96,107.41,37.19
IG 96361,NA,102.74,46.77
IG 96362,130.9,92.95,33.52
IG 96363,NA,NA,NA
IG 96364,130.28,100.25,47.17
IG 96365,125.68,96.79,35.5
IG 96366,129.5,93.09,45.96
IG 96367,134.1,81.14,45.79
IG 96369,140.53,95.89,NA
IG 96370,NA,96.65,NA
IG 96371,NA,112.91,NA
IG 96372,151.04,109.67,49.24
IG 96373,114.67,104.03,38.67
IG 96374,NA,NA,NA
IG 96375,119.37,93.57,37.83
IG 96376,138.41,113.99,46.12
IG 96377,160.8,115,39.34
IG 96378,NA,117.41,NA
IG 96379,157.18,127.67,39.07
IG 96380,169.46,113.3,NA
IG 96381,155.32,113.98,NA
IG 96382,159.43,108.77,NA
IG 96383,151.08,107.89,NA
IG 96384,132.89,97.7,41.87
IG 96385,155.31,110.3,46.89
IG 96386,NA,NA,NA
IG 96387,NA,114.91,NA
IG 96388,150.61,111.08,NA
IG 96389,156.16,111.19,NA
IG 96390,151.25,107.77,42.02
IG 96391,154.71,118.82,NA
IG 96392,NA,NA,NA
IG 96393,146.34,107.56,46.8
IG 96394,152.66,109.03,44.81
IG 96395,NA,NA,NA
IG 96397,NA,114.86,NA
IG 96398,155.93,101.39,NA
IG 96399,NA,111.1,NA
IG 96400,156.66,103.25,45.36
IG 96401,148.58,108.65,NA
IG 96402,131.05,80.75,41.69
IG 96403,147.44,107.75,45.86
IG 96404,153.3,109.89,47.77
IG 96405,146.26,105.45,39.14
IG 96406,152.1,104.36,43.35
IG 96407,151.38,104.55,NA
IG 96409,164.73,110.64,40.92
IG 96410,150.15,110.27,43.71
IG 96411,145.71,101.55,39.52
IG 96412,NA,117.1,NA
IG 96413,135.25,86.99,NA
IG 96414,143.55,102.16,43.97
IG 96415,149.58,115.5,41.98
IG 96417,154.87,110.44,45.13
IG 96418,162.15,108.48,NA
IG 96419,144.69,110.18,47.67
IG 96420,NA,106.91,NA
IG 96421,NA,113.32,NA
IG 96422,NA,NA,NA
IG 96424,140.2,100.53,45.67
IG 96426,NA,105.23,NA
IG 96427,144.7,116.02,45.67
IG 96428,150.86,110.98,42.02
IG 96429,149.56,109.23,47.57
IG 96430,139.31,116.69,34.91
IG 96431,NA,NA,NA
IG 96432,145.97,99.33,38.13
IG 96434,NA,109.14,NA
IG 96435,NA,NA,NA
IG 96436,NA,102.01,NA
IG 96437,NA,NA,NA
IG 96438,NA,NA,NA
IG 96439,NA,108.27,NA
IG 96440,153.16,113.93,42.58
IG 96556,NA,NA,NA
IG 96557,NA,NA,NA
IG 96558,NA,103.45,NA
IG 96559,NA,NA,NA
IG 96560,NA,123.9,NA
IG 96561,NA,NA,NA
IG 96562,NA,104.23,NA
IG 96563,NA,NA,NA
IG 96564,NA,NA,NA
IG 96565,NA,121.89,NA
IG 96566,NA,112.76,NA
IG 96567,NA,111.5,NA
IG 96569,NA,88.85,NA
IG 96570,NA,111.23,NA
IG 96571,NA,110.42,NA
IG 96572,NA,104.67,NA
IG 96573,146.7,117.57,53.62
IG 96574,155.58,101,NA
IG 96576,NA,116.19,NA
IG 96577,NA,NA,NA
IG 96578,NA,NA,NA
IG 96581,NA,115.07,NA
IG 96582,NA,106.34,NA
IG 96583,NA,101.29,NA
IG 96584,NA,120.93,NA
IG 96585,NA,106.7,NA
IG 96586,NA,NA,NA
IG 96587,NA,NA,NA
IG 96588,NA,NA,NA
IG 96589,NA,101.53,NA
IG 96591,NA,NA,NA
IG 96593,NA,110.34,NA
IG 96594,NA,93.3,NA
IG 96595,NA,NA,NA
IG 96596,NA,NA,NA
IG 96597,NA,NA,NA
IG 96600,NA,NA,NA
IG 96601,NA,NA,NA
IG 96603,NA,NA,NA
IG 96606,NA,NA,NA
IG 96607,NA,NA,NA
IG 96608,NA,NA,NA
IG 96609,NA,NA,NA
IG 96610,NA,NA,NA
IG 96612,NA,NA,NA
IG 96613,NA,107.73,NA
IG 96614,NA,NA,NA
IG 96615,NA,NA,NA
IG 96617,155.42,112.16,NA
IG 96618,NA,NA,37.25
IG 96621,NA,NA,NA
IG 96622,NA,NA,NA
IG 96623,NA,NA,NA
IG 96625,NA,NA,NA
IG 96626,NA,117.4,NA
IG 96627,NA,115.81,NA
IG 96628,NA,NA,NA
IG 96629,NA,100.58,NA
IG 96630,NA,107.57,NA
IG 96631,169.79,98.69,NA
IG 96632,NA,115.04,NA
IG 96633,NA,115.28,NA
IG 96634,NA,NA,NA
IG 96635,NA,NA,NA
IG 96636,NA,85.2,NA
IG 96637,NA,105.73,NA
IG 96638,NA,112.51,NA
IG 96639,NA,NA,NA
IG 96640,NA,NA,NA
IG 96641,NA,NA,NA
IG 96642,NA,118.19,NA
IG 96643,NA,132.6,NA
IG 96644,NA,NA,NA
IG 96645,NA,NA,NA
IG 96646,NA,NA,NA
IG 96647,NA,NA,NA
IG 96648,NA,114.93,NA
IG 96649,NA,102.23,NA
IG 96650,NA,NA,NA
IG 96651,NA,NA,NA
IG 96652,NA,NA,NA
IG 96653,NA,106.46,NA
IG 96654,NA,105.12,NA
IG 96655,NA,97.48,NA
IG 96657,NA,NA,NA
IG 96658,NA,NA,NA
IG 96659,NA,113.67,NA
IG 96660,NA,NA,NA
IG 96661,NA,112.42,NA
IG 96662,NA,117.54,NA
IG 96663,NA,NA,NA
IG 96664,NA,NA,NA
IG 96665,NA,93.23,NA
IG 96666,NA,83.87,NA
IG 96667,NA,NA,NA
IG 96668,NA,NA,NA
IG 96669,NA,106.29,NA
IG 96670,131.26,103.34,NA
IG 96671,NA,108.5,NA
IG 96672,NA,116.93,NA
IG 96673,NA,112.5,NA
IG 96674,NA,80.97,NA
IG 96675,NA,NA,NA
IG 96676,NA,85.48,NA
IG 96677,NA,102.32,NA
IG 96678,NA,100.98,NA
IG 96679,135.58,100.74,NA
IG 96680,NA,NA,NA
IG 96681,NA,NA,NA
IG 96682,NA,100.57,NA
IG 96683,NA,101.57,NA
IG 96684,NA,112.6,NA
IG 96685,NA,106,NA
IG 96686,NA,NA,NA
IG 96687,NA,NA,NA
IG 96688,NA,NA,NA
IG 96690,NA,79.39,NA
IG 96691,NA,82.68,NA
IG 96692,NA,103.99,NA
IG 96693,NA,104.57,NA
IG 96694,NA,NA,NA
IG 96695,NA,96.85,NA
IG 96696,NA,98.56,NA
IG 96697,NA,103.57,NA
IG 96698,NA,119.95,NA
IG 96699,NA,NA,NA
IG 96700,128.26,96.68,NA
IG 96703,NA,NA,NA
IG 96704,NA,NA,NA
IG 96705,NA,NA,NA
IG 96706,NA,119.23,NA
IG 96707,NA,NA,NA
IG 96708,NA,NA,NA
IG 96709,NA,NA,NA
IG 96711,NA,NA,NA
IG 96712,NA,112.3,NA
IG 96713,NA,121.44,NA
IG 96714,NA,NA,NA
IG 96715,NA,103.67,NA
IG 96718,NA,NA,NA
IG 96719,NA,103.11,NA
IG 96720,NA,NA,NA
IG 96721,NA,NA,NA
IG 96725,NA,NA,NA
IG 96726,NA,99.45,NA
IG 96727,NA,121.96,NA
IG 96729,NA,NA,NA
IG 96730,157.76,105.51,NA
IG 96731,NA,104.43,NA
IG 96732,NA,NA,NA
IG 96733,NA,NA,NA
IG 96734,NA,130.24,NA
IG 96736,144.05,117.78,NA
IG 96737,NA,119.05,NA
IG 96738,NA,119.93,NA
IG 96739,NA,NA,NA
IG 96740,142.02,121.08,NA
IG 96741,148.61,92.73,NA
IG 96742,NA,NA,NA
IG 96743,NA,106.85,NA
IG 96744,NA,NA,NA
IG 96745,NA,NA,NA
IG 96746,NA,NA,NA
IG 96752,NA,NA,NA
IG 96753,152.54,105.04,NA
IG 96754,NA,NA,NA
IG 96756,NA,111.45,NA
IG 96757,NA,NA,NA
IG 96758,NA,NA,NA
IG 96759,NA,NA,NA
IG 96761,NA,NA,NA
IG 96763,NA,NA,NA
IG 96764,NA,NA,NA
IG 96765,NA,NA,NA
IG 96766,NA,NA,NA
IG 96768,NA,100.15,NA
IG 96769,NA,102.57,NA
IG 96770,NA,103.05,NA
IG 96771,NA,NA,NA
IG 96772,NA,NA,NA
IG 96773,NA,NA,NA
IG 96774,149.49,112.88,NA
IG 96775,NA,NA,NA
IG 96776,NA,NA,NA
IG 96777,NA,NA,NA
IG 96778,NA,NA,NA
IG 96779,NA,NA,NA
IG 96780,NA,NA,NA
IG 96781,NA,NA,NA
IG 96783,NA,NA,NA
IG 96784,NA,NA,NA
IG 96785,NA,108.79,NA
IG 96787,NA,120.56,NA
IG 96791,NA,NA,NA
IG 96792,NA,NA,NA
IG 96793,NA,NA,NA
IG 96799,NA,NA,NA
IG 96800,NA,NA,NA
IG 96802,NA,112.92,NA
IG 96803,NA,NA,NA
IG 96806,NA,NA,NA
IG 96808,NA,NA,NA
IG 96809,NA,NA,NA
IG 96812,NA,NA,NA
IG 96814,NA,NA,NA
IG 96815,NA,NA,NA
IG 96816,NA,NA,NA
IG 96817,NA,NA,NA
IG 96818,NA,NA,NA
IG 96819,NA,NA,NA
IG 96821,NA,NA,NA
IG 96824,NA,NA,NA
IG 96827,NA,NA,NA
IG 96830,NA,NA,NA
